id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
70,def get column letter col idx if not 1 < col idx < 18278 msg ' Columnindexoutofbounds %s' % col idx raise Column String Index Exception msg ordinals []temp col idxwhile temp quotient remainder divmod temp 26 if remainder 0 quotient - 1remainder 26 ordinals append remainder + 64 temp quotientordinals reverse return '' join [chr ordinal for ordinal in ordinals],For what purpose does the code shift the column col_idx by 26 ?,to find column letters in reverse order,Column Letter Conversion,2,2,2,1,1,1,1,1,2.0,2.0,2.0,1.0,True
71,@gen enginedef Get File Contents store path callback auto gunzip True buf yield gen Task store Get path if auto gunzip and path endswith ' gz' iobuffer c String IO String IO buf gzip IO gzip Gzip File 'rb' fileobj iobuffer contents gzip IO read iobuffer close else contents bufcallback contents,When does the code get the contents of a file ?,in s3,"""The code gets the contents of a file when it is stored.""",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
72,def send email confirmation request user signup False from models import Email Address Email Confirmation COOLDOWN PERIOD timedelta minutes 3 email user email user if email try email address Email Address objects get for user user email if not email address verified if app settings EMAIL CONFIRMATION HMAC send email Trueelse send email not Email Confirmation objects filter sent gt now - COOLDOWN PERIOD email address email address exists if send email email address send confirmation request signup signup else send email Falseexcept Email Address Does Not Exist send email Trueemail address Email Address objects add email request user email signup signup confirm True assert email addressif send email get adapter request add message request messages INFO 'account/messages/email confirmation sent txt' {'email' email} if signup get adapter request stash user request user pk to url str user,What attempts to log in using an unverified e - mail when when ?,a user,Signing up with an unverified email.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
73,def find invited user email default None User apps get model settings AUTH USER MODEL try return User objects get email email except User Does Not Exist return default,When did the invited user be a registered ?,already,Just.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
74,def lstrips text remove return strips 'l' text remove,What does the code remove ?,the string remove from the left of text,"The code removes ""l"" from the left and ""r"" from the right of the string ""text"".",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
75,def prob bv rectangle lower upper cdf probuu cdf *upper probul cdf upper[ 0 ] lower[ 1 ] problu cdf lower[ 0 ] upper[ 1 ] probll cdf *lower return probuu - probul - problu + probll,Where does distribution parameter ?,bivariate,Distribution parameters.,3,3,3,3,1,1,1,1,3.0,3.0,3.0,3.0,True
76,def write file data with open 'requirements all txt' 'w+' as req file req file write data,Does the code write the modules to the requirements_all ?,Yes,"Yes, writes modules to requirements_all",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
77,def cert time to seconds cert time import timereturn time mktime time strptime cert time '%b%d%H %M %S%YGMT',How does the code take a date - time string ?,in standard asn1_print form,Parses string using strptime and returns a datetime object,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
78,def data url mimetype data b64 base 64 b64 encode data decode 'ascii' url Q Url 'data {} base 64 {}' format mimetype b64 qtutils ensure valid url return url,What does the code get ?,a data : qurl for the given data,Base64-encoded URL,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
79,def detect faces path vision client vision Client with io open path 'rb' as image file content image file read image vision client image content content faces image detect faces print ' Faces 'for face in faces print 'anger {}' format face emotions anger print 'joy {}' format face emotions joy print 'surprise {}' format face emotions surprise,Where does faces detect ?,in an image,Google Cloud Storage,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
80,def generate test cases for p in sickbeard providers all provider sickbeard providers get Provider Module p providerif provider supports backlog and provider provider type u'torrent' and provider public generated class type str provider name Base Parser Test Case {u'provider' provider} globals [generated class name ] generated classdel generated class,Who adds them to globals ?,auto,Globals,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
81,"def stop reactor global twisted threaddef stop reactor '"" Helperforcallingstopfromwithingthethread 'reactor stop reactor call From Thread stop reactor reactor thread join for p in reactor get Delayed Calls if p active p cancel twisted thread None",Does the code join the reactor thread until it stops ?,Yes,"Yes, it joins the reactor thread.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
82,def wait io timeout None timeout exc timeout 'timedout' assert io callback is None ' Thissocketisalreadyusedbyanothergreenlet %r' % io callback if timeout is not None timeout Timeout start new timeout timeout exc try return get hub wait io finally if timeout is not None timeout cancel,Till when does the code block the current greenlet ?,until * io * is ready,Until IO is ready.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
83,def configure boto logging l logging get Logger 'boto' l set Level logging DEBUG static create sc config dirs lh logging handlers Rotating File Handler static AWS DEBUG FILE max Bytes 1048576 backup Count 2 lh set Level logging DEBUG format 'PID %s' % str static PID + '% levelname - 3s[% asctime s % msecs 03 d]% name s % message s' date format '%Y%m%d-%H %M %S'lh set Formatter logging Formatter format date format l add Handler lh,For what purpose do boto log to a file ?,for debug,Debugging purpose,3,2,3,3,3,3,3,3,3.0,2.0,3.0,3.0,True
84,def cache provider details conn None DETAILS['avail locations'] {}DETAILS['avail sizes'] {}DETAILS['avail images'] {}locations avail locations conn images avail images conn sizes avail sizes conn for key location in six iteritems locations DETAILS['avail locations'][location['name']] location DETAILS['avail locations'][key] locationfor key image in six iteritems images DETAILS['avail images'][image['name']] image DETAILS['avail images'][key] imagefor key vm size in six iteritems sizes DETAILS['avail sizes'][vm size['name']] vm size DETAILS['avail sizes'][key] vm size,In which direction do we go to the api ?,out,Outbound API call,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
85,def get Evaluated Int By Keys default Value element Node keys for key in keys default Value get Evaluated Int default Value element Node key return default Value,In which direction did by keys evaluate ?,int,Upward,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
86,def validate email unique email for user None existing accounts get user model objects filter email email existing email Email Address objects filter email email if for user is not None existing accounts existing accounts exclude pk for user pk existing email existing email exclude user for user if existing accounts exists or existing email exists raise Validation Error ' Auserwiththatemailaddressalreadyexists',Does it exist in the system already ?,No,No duplicates allowed.,3,3,3,3,1,1,1,1,3.0,3.0,3.0,3.0,True
87,def bbox artist artist renderer props None fill True if props is None props {}props props copy pad props pop u'pad' 4 pad renderer points to pixels pad bbox artist get window extent renderer l b w h bbox boundsl - pad / 2 0 b - pad / 2 0 w + padh + padr Rectangle xy l b width w height h fill fill r set transform transforms Identity Transform r set clip on False r update props r draw renderer,Where do a debug function draw a rectangle ?,around the bounding box returned by : meth :~ matplotlib,  Debug function draws rectangle around bounding box.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
88,def Application Error app e pass,When does code run ?,when an unhandled error occurs,Unhandled error occurs.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
89,def str 2 pyval string try return ast literal eval string except Value Error Syntax Error return PYVALS get string string,Does this function return a python object ?,Yes,"
Yes. Python Object.",2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
90,"def open Explorer Path filename if sys platform 'win 32 ' or sys platform 'cygwin' subprocess Popen 'explorer""%s""' % filename if sys platform 'darwin' subprocess Popen ['open' filename] if sys platform startswith 'linux' if os path isfile '/usr/bin/xdg-open' subprocess Popen ['/usr/bin/xdg-open' filename]",Where does the code open a file dialog ?,inside a directory,The code opens a file dialog inside a directory to select and open a file.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
91,def device to device dst src size stream 0 varargs []if stream assert isinstance stream Stream fn driver cu Memcpy Dto D Asyncvarargs append stream handle else fn driver cu Memcpy Dto Dfn device pointer dst device pointer src size *varargs,Till when should it be not changed ?,until the operation which can be asynchronous completes,Asynchronous operation completes,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
92,def convert basic txt title '' epub split size kb 0 txt clean txt txt txt split txt txt epub split size kb lines []blank count 0for line in txt split '\n' if line strip blank count 0lines append u'<p>%s</p>' % prepare string for xml line replace '\n' '' else blank count + 1if blank count 2 lines append u'<p>&nbsp </p>' return HTML TEMPLATE % title u'\n' join lines,What converts to html by putting all paragraphs in <p> tags ?,plain text,HTML,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
93,def vserver servicegroup add v name sg name **connection args ret Trueif vserver servicegroup exists v name sg name **connection args return Falsenitro connect **connection args if nitro is None return Falsevsg NSLBV Server Service Group Binding vsg set name v name vsg set servicegroupname sg name try NSLBV Server Service Group Binding add nitro vsg except NS Nitro Error as error log debug 'netscalermoduleerror-NSLBV Server Service Group Binding add failed {0 }' format error ret False disconnect nitro return ret,How do a servicegroup bind to a vserver ?,cli example,vserver servicegroup add,3,3,3,2,1,1,1,1,3.0,3.0,3.0,2.0,True
94,def pager text global pagerpager getpager pager text,When is this called ?,the first time,This is called when the first time and takes text as an argument.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
95,def write path attribute value **kwargs kwargs salt utils clean kwargs **kwargs hex kwargs pop 'hex' False if kwargs salt utils invalid kwargs kwargs cmd ['xattr' '-w']if hex cmd append '-x' cmd extend [attribute value path] try salt utils mac utils execute return success cmd except Command Execution Error as exc if ' Nosuchfile' in exc strerror raise Command Execution Error ' Filenotfound {0 }' format path raise Command Execution Error ' Unknown Error {0 }' format exc strerror return read path attribute **{'hex' hex } value,What does the code cause ?,the given attribute name to be assigned the given value,The code modifies the xattr of the given path with the given value and returns the attribute value in hex format.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
