id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
75,def takes kwargs function return bool function code co flags & 8,What does the supplied function take ?,keyword arguments,Keyword Arguments,3,3,3,3,3,3,3,3,,,,,False
76,def ifconfig getnode for args in '' '-a' '-av' mac find mac 'ifconfig' args ['hwaddr' 'ether'] lambda i i + 1 if mac return mac,How does the code get the hardware address on unix ?,by running ifconfig,The code gets the hardware address of a device by running ifconfig and parsing its output for the MAC address.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
77,def test len size t Time np arange 50000 50010 format 'mjd' scale 'utc' assert len t 10 and t size 10 t1 Time np arange 50000 50010 reshape 2 5 format 'mjd' scale 'utc' assert len t1 2 and t1 size 10 t2 t[ 1]assert len t2 1 and t2 size 1 t3 t[ 0]assert len t3 0 and t3 size 0 t4 t[ 0 ]with pytest raises Type Error as err len t4 assert ' Time' in str err,Do scalar ones have one ?,No,No.,3,3,3,3,3,3,3,3,,,,,False
78,def find unit clause clauses model for clause in clauses num not in model 0for literal in disjuncts clause sym literal symbol literal if sym not in model num not in model + 1 P value sym not literal func is Not if num not in model 1 return P value return None None,Is only 1 variable bound in the model ?,No,Yes,1,1,1,1,1,1,1,1,,,,,False
79,def download weekly bars instrument year csv File begin dt get first monday year end dt get last monday year + datetime timedelta days 6 bars download csv instrument begin end 'w' f open csv File 'w' f write bars f close,When do weekly bars download from yahoo ?,for a given year,Weekly bars download from Yahoo and Quandl.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
80,def convert nnn nl val word '' mod rem val % 100 val // 100 if rem > 0 word to 19 nl[rem] + ' Honderd' if mod > 0 word + ''if mod > 0 word + convert nn nl mod return word,Why does the code convert a value < 1000 to dutch special cased ?,because it is the level that kicks off the < 100 special case,Converts values < 1000 to Dutch.,2,1,2,1,2,1,2,1,,,,,False
81,def immutable fields error result pipeline definition for e in result pipeline definition['error'] for e2 in e['errors'] if 'cannotbechanged' in e2 return Truereturn False,Why do update pipeline fail ?,due to immutable fields,Immutable fields,3,3,3,3,3,3,3,3,,,,,False
82,def set changed meth @wraps meth def changed wrapper self *args **kwargs self cache clear return meth self *args **kwargs return changed wrapper,For what purpose do methods decorate ?,in order to empty the memoized cache,Decorators cache results for efficiency.,2,2,2,2,2,2,2,2,,,,,False
83,def run chunk environ lowstate client environ['SALT API Client']for chunk in lowstate yield client run chunk,How are lowstate dictionaries executed ?,in order,Lowstate dictionaries executed sequentially.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
84,def group id exists group id context model context['model']session context['session']result session query model Group get group id if not result raise Invalid '%s %s' % ' Notfound' ' Group' return group id,Does the given group_id exist in the model given in the context ?,No,No in context,2,2,2,2,2,2,2,2,,,,,False
85,def even ext x n axis -1 if n < 1 return xif n > x shape[axis] - 1 raise Value Error ' Theextensionlengthn %d istoobig ' + ' Itmustnotexceedx shape[axis]- 1 whichis%d ' % n x shape[axis] - 1 left ext axis slice x start n stop 0 step -1 axis axis right ext axis slice x start -2 stop - n + 2 step -1 axis axis ext np concatenate left ext x right ext axis axis return ext,How do even extension at the boundaries of an array generate a new ndarray ?,by making an even extension of x along an axis,A new ndarray.,1,1,1,1,1,1,1,1,,,,,False
86,def reduced min part size f import moto s3 models as s3 modelorig size s3 model UPLOAD PART MIN SIZE@wraps f def wrapped *args **kwargs try s3 model UPLOAD PART MIN SIZE REDUCED PART SIZ Ereturn f *args **kwargs finally s3 model UPLOAD PART MIN SIZE orig sizereturn wrapped,When do the multipart minimum part size small make ?,temporarily,Temporarily small.,3,3,3,3,3,3,3,3,,,,,False
87,def index s *args return s index *args,When do valueerror raise ?,when the substring is not found,ValueError raises when substring is not found.,1,1,1,3,3,3,3,3,1.0,1.0,1.0,3.0,True
88,def close db connections func *args **kwargs def close db connections *args **kwargs ret Nonetry ret func *args **kwargs finally from django db import connectionsfor conn in connections all conn close return retreturn close db connections,How do db connections close during threaded execution ?,explicitly,Threaded execution.,1,1,1,1,1,1,1,1,,,,,False
89,def get cached trees queryset current path []top nodes []if queryset parent attr queryset[ 0 ] mptt meta parent attrroot level Nonefor obj in queryset node level obj get level if root level is None root level node levelif node level < root level raise Value Error u' Node%snotindepth-firstorder' % type queryset obj cached children []while len current path > node level - root level current path pop -1 if node level root level top nodes append obj else parent current path[ -1 ]setattr obj parent attr parent parent cached children append obj if root level 0 setattr obj u' mptt use cached ancestors' True current path append obj return top nodes,Where does the code cache the children and parent ?,on each node,The code caches children and parent on each node.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
90,def create endpoint 'incidents' api url None page id None api key None api version None **kwargs params get api params api url api url page id page id api key api key api version api version if not validate api params params log error ' Invalid AP Iparams ' log error params return {'result' False 'comment' ' Invalid AP Iparams Seelogfordetails'}endpoint sg endpoint[ -1 ]headers get headers params create url '{base url}/v{version}/pages/{page id}/{endpoint} json' format base url params['api url'] version params['api version'] page id params['api page id'] endpoint endpoint change request {}for karg warg in six iteritems kwargs if warg is None or karg startswith ' ' or karg in INSERT FORBIDDEN FILEDS continuechange request key '{endpoint sg}[{karg}]' format endpoint sg endpoint sg karg karg change request[change request key] wargreturn http request create url method 'POST' headers headers data change request,Where does the code insert a new entry ?,under a specific endpoint,Inserts a new entry under a specific endpoint.,3,3,3,3,3,3,3,3,,,,,False
91,def next Line caller currentframe 1 return getsourcefile sys modules[caller f globals[' name ']] caller f lineno + 1,Is this function called where ?,Yes,File Editor,1,1,1,1,1,1,1,1,,,,,False
92,"def is connection to a vcenter service instance try api type service instance content about api Typeexcept vim fault Vim Fault as exc raise salt exceptions V Mware Api Error exc msg except vmodl Runtime Fault as exc raise salt exceptions V Mware Runtime Error exc msg log trace 'api type {0 }' format api type if api type ' Virtual Center' return Trueelif api type ' Host Agent' return Falseelse raise salt exceptions V Mware Api Error "" Unexpectedapitype'{ 0 }' Supportedtypes ' Virtual Center/ Host Agent'"" format api type",Where do managed object references obtain ?,the service instance,Datacenter,1,1,1,1,1,1,1,1,,,,,False
93,def opener some file command print '\n Opening%s\n' % some file strip ' /' os system '%s%s' % command some file,How did the file open then ?,using the command method provided,The file opened using the `somefile` command.,1,1,1,1,1,1,1,1,,,,,False
94,def check classes gtype section try return sabnzbd config get config section '%s prio %s' % section gtype > 0 except Type Error logging debug ' Incorrect Notifyoption%s %s prio %s' section section gtype return False,Where is gtype enabled ?,in section,gtype is enabled in the given section,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
95,def shade other data y x np mgrid[ -4 2 200 j -4 2 200 j]z 1 np sin x ** 2 z2 np cos x ** 2 + y ** 2 norm Normalize z2 min z2 max cmap plt cm Rd Buls Light Source 315 45 rgb ls shade rgb cmap norm z2 z1 fig ax plt subplots ax imshow rgb interpolation 'bilinear' ax set title ' Shadebyonevariable colorbyanother' size 'x-large',How does different variables display ?,through shade and color,Shades and colors different variables.,3,3,3,3,3,3,3,3,,,,,False
96,"@pytest mark modelsdef test parser sbd serialization projective EN text u"" Iboughtacouchfrom IKEA Itwasn'tverycomfortable ""transition [u'L-nsubj' u'S' u'L-det' u'R-dobj' u'D' u'R-prep' u'R-pobj' u'B-ROOT' u'L-nsubj' u'R-neg' u'D' u'S' u'L-advmod' u'R-acomp' u'D' u'R-punct']doc EN tokenizer text apply transition sequence EN parser doc transition doc serialized Doc EN vocab from bytes doc to bytes assert doc is parsed True assert doc serialized is parsed True assert doc to bytes doc serialized to bytes assert [s text for s in doc sents] [s text for s in doc serialized sents]",When do that test ?,before and after serialization,Test before and after serialization,3,3,3,3,3,3,3,3,,,,,False
97,def bump cache for product product shop None if not shop from shuup core models import Shop Productfor sp in Shop Product objects filter product id product id bump cache for shop product sp else shop product product get shop instance shop shop allow cache False bump cache for shop product shop product,Why is all the shop products for the product not given shop ?,in case,All shop products,1,1,1,1,1,1,1,1,,,,,False
98,@check login required@check local site accessdef preview review request email request review request id format text template name u'notifications/review request email txt' html template name u'notifications/review request email html' changedesc id None local site None if not settings DEBUG raise Http 404 review request response find review request request review request id local site if not review request return responseextra context {}if changedesc id changedesc get object or 404 review request changedescs pk changedesc id extra context[u'change text'] changedesc textextra context[u'changes'] changedesc fields changedsiteconfig Site Configuration objects get current if format u'text' template name text template namemimetype u'text/plain'elif format u'html' template name html template namemimetype u'text/html'else raise Http 404 return Http Response render to string template name Request Context request dict {u'review request' review request u'user' request user u'domain' Site objects get current domain u'domain method' siteconfig get u'site domain method' } **extra context content type mimetype,For what purpose would the e - mail message be sent ?,for an initial review request or an update,Initial or update review,3,3,3,3,3,3,3,3,,,,,False
99,@snippetdef client list subscriptions client to delete def do something with sub passfor subscription in client list subscriptions do something with subscription,For what purpose do all subscriptions list ?,for a project,Lists all subscriptions for a client.,2,2,2,2,2,2,2,2,,,,,False
100,def dump certificate type cert bio new mem buf if type FILETYPE PEM result code lib PEM write bio X509 bio cert x509 elif type FILETYPE ASN 1 result code lib i2 d X509 bio bio cert x509 elif type FILETYPE TEXT result code lib X509 print ex bio cert x509 0 0 else raise Value Error 'typeargumentmustbe FILETYPE PEM FILETYPE ASN 1 or FILETYPE TEXT' assert result code 1 return bio to string bio,What does the code dump to a buffer ?,a certificate,Certificate.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
